date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:18	3958/3958	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22659824f9-f76%22	https://www.wes.org/wp-content/uploads/2024/01/paper.svg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2024/01/paper.svg	(from https://www.wes.org/partners/resources-for-institutional-professionals/)
15:12:19	7385/7385	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22659824f7-1cd9%22	https://www.wes.org/wp-content/uploads/2024/01/blog.svg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2024/01/blog.svg	(from https://www.wes.org/partners/resources-for-institutional-professionals/)
15:12:19	83303/83303	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:10%20GMT	https://www.wes.org/partners/linking-website-wes/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/linking-website-wes/index.html	(from https://www.wes.org/partners/resources-for-institutional-professionals/)
15:12:19	95658/95658	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:10%20GMT	https://www.wes.org/partners/integrating-with-slate/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/integrating-with-slate/index.html	(from https://www.wes.org/partners/resources-for-institutional-professionals/)
15:12:20	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2010:47:11%20GMT	https://www.wes.org/partners/resources-for-institutional-professionals/icon_green.svg	D:/WORK/website%20links/wes/wes/www.wes.org/partners/resources-for-institutional-professionals/icon_green.svg	(from https://www.wes.org/partners/resources-for-institutional-professionals/)
15:12:21	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2010:47:12%20GMT	https://www.wes.org/partners/resources-for-institutional-professionals/icon_greenfill.svg	D:/WORK/website%20links/wes/wes/www.wes.org/partners/resources-for-institutional-professionals/icon_greenfill.svg	(from https://www.wes.org/partners/resources-for-institutional-professionals/)
15:12:21	113381/113381	---MCZ	200	added ('OK')	text/css	etag:W/%2265ddf637-1bae5%22	https://www.wes.org/wp-includes/css/dist/block-library/style.min.css?ver=6.5.3	D:/WORK/website%20links/wes/wes/www.wes.org/wp-includes/css/dist/block-library/style.minef10.css	(from https://www.wes.org/partners/licensing-bodies/)
15:12:22	16175/16175	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:13%20GMT	https://www.wes.org/wp-json/wp/v2/pages/3508	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/wp/v2/pages/3508.json	(from https://www.wes.org/partners/licensing-bodies/)
15:12:23	2716/2716	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:14%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Flicensing-bodies%2F	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embed0cdb.json	(from https://www.wes.org/partners/licensing-bodies/)
15:12:23	2883/2883	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Jul%202024%2010:47:14%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Flicensing-bodies%2F&format=xml	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embed4dd2	(from https://www.wes.org/partners/licensing-bodies/)
15:12:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:15%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/licensing-bodies/)
15:12:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:15%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/licensing-bodies/)
15:12:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:15%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/licensing-bodies/)
15:12:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:16%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/licensing-bodies/)
15:12:25	31957/31957	---M--	200	added ('OK')	image/jpeg	etag:%226146313c-7cd5%22	https://www.wes.org/wp-content/uploads/2017/04/shutterstock_213330322.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/04/shutterstock_213330322.jpg	(from https://www.wes.org/partners/licensing-bodies/)
15:12:25	77145/77145	---M--	200	added ('OK')	image/jpeg	etag:%226146308a-12d59%22	https://www.wes.org/wp-content/uploads/2017/02/Filling-out-form-iStock_1134994_LARGE-scaled.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/02/Filling-out-form-iStock_1134994_LARGE-scaled.jpg	(from https://www.wes.org/partners/licensing-bodies/)
15:12:26	70909/70909	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:17%20GMT	https://www.wes.org/partners/about-wes-credential-evaluation/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/about-wes-credential-evaluation/index.html	(from https://www.wes.org/partners/licensing-bodies/)
15:12:26	94291/94291	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:17%20GMT	https://www.wes.org/partners/wes-evaluation-reports/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/wes-evaluation-reports/index.html	(from https://www.wes.org/partners/licensing-bodies/)
15:12:26	13184/13184	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:17%20GMT	https://www.wes.org/wp-json/wp/v2/pages/3775	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/wp/v2/pages/3775.json	(from https://www.wes.org/partners/employers/)
15:12:27	2352/2352	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:18%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Femployers%2F	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embedad09.json	(from https://www.wes.org/partners/employers/)
15:12:27	113149/113149	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:18%20GMT	https://www.wes.org/partners/resources-for-business-professionals/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/resources-for-business-professionals/index.html	(from https://www.wes.org/partners/licensing-bodies/)
15:12:27	86587/86587	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:18%20GMT	https://www.wes.org/partners/partner-igpa-faqs/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/partner-igpa-faqs/index.html	(from https://www.wes.org/partners/licensing-bodies/)
15:12:28	2521/2521	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Jul%202024%2010:47:18%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Femployers%2F&format=xml	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embedaa04	(from https://www.wes.org/partners/employers/)
15:12:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:19%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/employers/)
15:12:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:19%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/employers/)
15:12:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:19%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/employers/)
15:12:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:20%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/employers/)
15:12:29	25081/25081	---M--	200	added ('OK')	image/jpeg	etag:%22614630d1-61f9%22	https://www.wes.org/wp-content/uploads/2017/04/blog_20170201_shutterstock_388591627.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/04/blog_20170201_shutterstock_388591627.jpg	(from https://www.wes.org/partners/employers/)
15:12:30	11776/11776	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:21%20GMT	https://www.wes.org/wp-json/wp/v2/pages/3379	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/wp/v2/pages/3379.json	(from https://www.wes.org/partners/tools-for-partners/)
15:12:30	2201/2201	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:21%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Ftools-for-partners%2F	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embedd9d3.json	(from https://www.wes.org/partners/tools-for-partners/)
15:12:31	2356/2356	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Jul%202024%2010:47:22%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Ftools-for-partners%2F&format=xml	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embede892	(from https://www.wes.org/partners/tools-for-partners/)
15:12:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:22%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/tools-for-partners/)
15:12:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:23%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/tools-for-partners/)
15:12:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:23%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/tools-for-partners/)
15:12:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:23%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/tools-for-partners/)
15:12:33	26839/26839	---M--	200	added ('OK')	image/jpeg	etag:%22614630a7-68d7%22	https://www.wes.org/wp-content/uploads/2017/04/B2B-tools-AccessWES.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/04/B2B-tools-AccessWES.jpg	(from https://www.wes.org/partners/tools-for-partners/)
15:12:33	13722/13722	---M--	200	added ('OK')	image/jpeg	etag:%22614630a9-359a%22	https://www.wes.org/wp-content/uploads/2017/04/B2B-tools-Required-Documents.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/04/B2B-tools-Required-Documents.jpg	(from https://www.wes.org/partners/tools-for-partners/)
15:12:34	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:25%20GMT	https://www.wes.org/partners/required-documents/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/required-documents/index.html	(from https://www.wes.org/partners/tools-for-partners/)
15:12:35	40481/40481	---M--	200	added ('OK')	image/jpeg	etag:%22614630a8-9e21%22	https://www.wes.org/wp-content/uploads/2017/04/B2B-tools-iGPA.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/04/B2B-tools-iGPA.jpg	(from https://www.wes.org/partners/tools-for-partners/)
15:12:35	42075/42075	---M--	200	added ('OK')	image/jpeg	etag:%2261462f0c-a45b%22	https://www.wes.org/wp-content/uploads/2016/11/tools-IDP-US-1.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2016/11/tools-IDP-US-1.jpg	(from https://www.wes.org/partners/tools-for-partners/)
15:12:36	64659/64659	---M--	200	added ('OK')	image/jpeg	etag:%22614630a8-fc93%22	https://www.wes.org/wp-content/uploads/2017/04/B2B-tools-Country-Resources.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2017/04/B2B-tools-Country-Resources.jpg	(from https://www.wes.org/partners/tools-for-partners/)
15:12:37	21508/21508	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:28%20GMT	https://www.wes.org/wp-json/wp/v2/pages/27807	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/wp/v2/pages/27807.json	(from https://www.wes.org/partners-and-programs/)
15:12:38	2196/2196	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:29%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners-and-programs%2F	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embed0151.json	(from https://www.wes.org/partners-and-programs/)
15:12:39	2355/2355	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Jul%202024%2010:47:30%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners-and-programs%2F&format=xml	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embed7335	(from https://www.wes.org/partners-and-programs/)
15:12:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:30%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners-and-programs/)
15:12:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:30%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners-and-programs/)
15:12:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:31%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners-and-programs/)
15:12:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:31%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners-and-programs/)
15:12:40	45201/45201	---M--	200	added ('OK')	image/jpeg	etag:%2261463a76-b091%22	https://www.wes.org/wp-content/uploads/2021/03/partners-offices-new-americans.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2021/03/partners-offices-new-americans.jpg	(from https://www.wes.org/partners-and-programs/)
15:12:40	52897/52897	---M--	200	added ('OK')	image/jpeg	etag:%2261463a76-cea1%22	https://www.wes.org/wp-content/uploads/2021/03/partners-skilled-immigrant-integration-program.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2021/03/partners-skilled-immigrant-integration-program.jpg	(from https://www.wes.org/partners-and-programs/)
15:12:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:32%20GMT	https://www.wes.org/partners/global-talent-bridge/wes-gateway-overview	D:/WORK/website%20links/wes/wes/www.wes.org/partners/global-talent-bridge/wes-gateway-overview	(from https://www.wes.org/partners-and-programs/)
15:12:41	29043/29043	---M--	200	added ('OK')	image/jpeg	etag:%2261463a76-7173%22	https://www.wes.org/wp-content/uploads/2021/03/partners-refugee-jobs-agenda-roundtable.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2021/03/partners-refugee-jobs-agenda-roundtable.jpg	(from https://www.wes.org/partners-and-programs/)
15:12:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:32%20GMT	https://www.wes.org/partners/global-talent-bridge/wes-gateway-overview	D:/WORK/website%20links/wes/wes/www.wes.org/partners/global-talent-bridge/wes-gateway-overview	(from https://www.wes.org/partners-and-programs/)
15:12:41	37764/37764	---M--	200	added ('OK')	image/webp	etag:%2265e9f2a4-9384%22	https://www.wes.org/wp-content/uploads/2024/03/THUMBNAIL-iStock-1349297995-thumbnail-crop-980x518-1.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2024/03/THUMBNAIL-iStock-1349297995-thumbnail-crop-980x518-1.webp	(from https://www.wes.org/partners-and-programs/)
15:12:42	107596/107596	---M--	200	added ('OK')	image/jpeg	etag:%2261463a76-1a44c%22	https://www.wes.org/wp-content/uploads/2021/03/partners-higher-education-v2.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2021/03/partners-higher-education-v2.jpg	(from https://www.wes.org/partners-and-programs/)
15:12:42	35005/35005	---M--	200	added ('OK')	image/jpeg	etag:%2261463a77-88bd%22	https://www.wes.org/wp-content/uploads/2021/03/partners-training-events.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2021/03/partners-training-events.jpg	(from https://www.wes.org/partners-and-programs/)
15:12:42	252830/252830	---M--	200	added ('OK')	image/jpeg	etag:%22615cbe89-3db9e%22	https://www.wes.org/wp-content/uploads/2021/10/wes-fund-grantee-partner-850x570-OEERC-e1615304908214-cropped.jpg	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2021/10/wes-fund-grantee-partner-850x570-OEERC-e1615304908214-cropped.jpg	(from https://www.wes.org/partners-and-programs/)
15:12:43	96514/96514	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:34%20GMT	https://www.wes.org/ca/partners/immigrant-youth-in-canadas-labour-market/	D:/WORK/website%20links/wes/wes/www.wes.org/ca/partners/immigrant-youth-in-canadas-labour-market/index.html	(from https://www.wes.org/partners-and-programs/)
15:12:43	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2010:47:34%20GMT	https://www.wes.org/partners-and-programs/icon_green.svg	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs/icon_green.svg	(from https://www.wes.org/partners-and-programs/)
15:12:45	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2010:47:35%20GMT	https://www.wes.org/partners-and-programs/icon_greenfill.svg	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs/icon_greenfill.svg	(from https://www.wes.org/partners-and-programs/)
15:12:46	45460/45460	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:37%20GMT	https://www.wes.org/wp-json/wp/v2/pages/38157	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/wp/v2/pages/38157.json	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:46	2423/2423	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Jul%202024%2010:47:37%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Fglobal-talent-bridge%2F	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embedfc1f.json	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:47	2618/2618	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Jul%202024%2010:47:38%20GMT	https://www.wes.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.wes.org%2Fpartners%2Fglobal-talent-bridge%2F&format=xml	D:/WORK/website%20links/wes/wes/www.wes.org/wp-json/oembed/1.0/embedd13f	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:38%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:39%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:39%20GMT	https://www.wes.org/partners-and-programs	D:/WORK/website%20links/wes/wes/www.wes.org/partners-and-programs	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2010:47:39%20GMT	https://www.wes.org/publications	D:/WORK/website%20links/wes/wes/www.wes.org/publications	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:48	11680/11680	---M--	200	added ('OK')	image/webp	etag:%2266562ccd-2da0%22	https://www.wes.org/wp-content/uploads/2024/05/0524-Policy-Blog-Hero-iStock-1352553853-540x277.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2024/05/0524-Policy-Blog-Hero-iStock-1352553853-540x277.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:50	24372/24372	---M--	200	added ('OK')	image/webp	etag:%22660bfe92-5f34%22	https://www.wes.org/wp-content/uploads/2024/04/0324_ABN-and-TIMGA-Photo-1350x900-blog-540x277.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2024/04/0324_ABN-and-TIMGA-Photo-1350x900-blog-540x277.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:50	98844/98844	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:41%20GMT	https://www.wes.org/partners/global-talent-bridge-partners/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/global-talent-bridge-partners/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:50	141393/141393	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:41%20GMT	https://www.wes.org/partners/global-talent-bridge/policy-advocacy/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/global-talent-bridge/policy-advocacy/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:51	97643/97643	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:42%20GMT	https://www.wes.org/partners/global-talent-bridge/office-of-new-americans-network/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/global-talent-bridge/office-of-new-americans-network/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:51	91920/91920	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:42%20GMT	https://www.wes.org/partners/gtb-blog/how-a-new-york-bill-would-allow-internationally-trained-physicians-to-practice/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/gtb-blog/how-a-new-york-bill-would-allow-internationally-trained-physicians-to-practice/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:51	21822/21822	---M--	200	added ('OK')	image/webp	etag:%2265dcf693-553e%22	https://www.wes.org/wp-content/uploads/2024/02/iStock-1055419200-540x277.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2024/02/iStock-1055419200-540x277.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:52	198551/198551	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:42%20GMT	https://www.wes.org/gtb-resources/	D:/WORK/website%20links/wes/wes/www.wes.org/gtb-resources/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:52	109181/109181	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:42%20GMT	https://www.wes.org/partners/gtb-blog/how-two-immigrant-led-organizations-are-harnessing-an-opportunity-to-create-a-more-inclusive-health-care-workforce/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/gtb-blog/how-two-immigrant-led-organizations-are-harnessing-an-opportunity-to-create-a-more-inclusive-health-care-workforce/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:52	15606/15606	---M--	200	added ('OK')	image/webp	etag:%22650c880e-3cf6%22	https://www.wes.org/wp-content/uploads/2023/09/0923-gtb-social-v1-540x277.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2023/09/0923-gtb-social-v1-540x277.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:53	94895/94895	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:44%20GMT	https://www.wes.org/partners/gtb-blog/state-policy-priorities-for-2024-promoting-the-career-mobility-and-economic-advancement-of-immigrants-and-refugees/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/gtb-blog/state-policy-priorities-for-2024-promoting-the-career-mobility-and-economic-advancement-of-immigrants-and-refugees/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:53	14926/14926	---M--	200	added ('OK')	image/webp	etag:%2264f94d11-3a4e%22	https://www.wes.org/wp-content/uploads/2023/09/iStock-1424987910-540x277.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2023/09/iStock-1424987910-540x277.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:53	92491/92491	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:44%20GMT	https://www.wes.org/partners/gtb-blog/siip-best-practices-using-federal-and-state-funding-to-pay-for-credential-evaluations/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/gtb-blog/siip-best-practices-using-federal-and-state-funding-to-pay-for-credential-evaluations/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:53	11504/11504	---M--	200	added ('OK')	image/webp	etag:%2264ada9aa-2cf0%22	https://www.wes.org/wp-content/uploads/2023/07/image-20230710-171758-540x277.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2023/07/image-20230710-171758-540x277.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:54	8474/8474	---M--	200	added ('OK')	image/webp	etag:%2261fc46ad-211a%22	https://www.wes.org/wp-content/uploads/2022/02/Imprint-Program-Map-vFinal.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2022/02/Imprint-Program-Map-vFinal.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:54	29978/29978	---M--	200	added ('OK')	image/webp	etag:%22620bdcfc-751a%22	https://www.wes.org/wp-content/uploads/2022/02/Career-Pathways-Guides-and-Resources-iStock-1313639772.webp	D:/WORK/website%20links/wes/wes/www.wes.org/wp-content/uploads/2022/02/Career-Pathways-Guides-and-Resources-iStock-1313639772.webp	(from https://www.wes.org/partners/global-talent-bridge/)
15:12:54	91566/91566	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2010:47:45%20GMT	https://www.wes.org/partners/gtb-blog/celebrating-the-completion-of-the-siip-2022-2023-program-year/	D:/WORK/website%20links/wes/wes/www.wes.org/partners/gtb-blog/celebrating-the-completion-of-the-siip-2022-2023-program-year/index.html	(from https://www.wes.org/partners/global-talent-bridge/)
